Modele,Marque,Date,Location,Prix,Carburant,Kilométrage,Année,Boîte de vitesse,Departements
Classe slk,Mercedes, 17.12.2023, ALLEMAGNE,4 700 €,ESSENCE,110 000 KM,1998,MANUELLE,26529
Tt,Audi, 17.12.2023, ALLEMAGNE,9 900 €,ESSENCE,190 000 KM,2008,MANUELLE,26529
A3,Audi, 17.12.2023, ALLEMAGNE,13 000 €,DIESEL,125 000 KM,2014,MANUELLE,26529
Superb combi,Skoda, 17.12.2023, ALLEMAGNE,21 499 €,DIESEL,68 500 KM,2017,MANUELLE,26529
Golf plus,Volkswagen, 17.12.2023, ALLEMAGNE,5 500 €,ESSENCE,77 866 KM,2007,MANUELLE,26529
Focus sw,Ford, 18.12.2023, ALLEMAGNE,17 900 €,ESSENCE,47 000 KM,2019,MANUELLE,26529
206 societe,Peugeot, 18.12.2023, ALLEMAGNE,1 900 €,ESSENCE,226 650 KM,2005,MANUELLE,26529
Serie 7,Bmw, 19.12.2023, ALLEMAGNE,2 000 €,DIESEL,300 000 KM,2003,AUTOMATIQUE,26529
Focus sw,Ford, 19.12.2023, ALLEMAGNE,10 500 €,DIESEL,166 000 KM,2019,AUTOMATIQUE,26529
Classe c break,Mercedes, 20.12.2023, ALLEMAGNE,15 690 €,DIESEL,209 793 KM,2016,AUTOMATIQUE,26529
Classe c break,Mercedes, 20.12.2023, ALLEMAGNE,15 690 €,DIESEL,209 793 KM,2016,AUTOMATIQUE,26529
Classe m,Mercedes, 20.12.2023, ALLEMAGNE,2 500 €,DIESEL,232 000 KM,2001,AUTOMATIQUE,26529
Classe e,Mercedes, 20.12.2023, ALLEMAGNE,1 999 €,DIESEL,420 000 KM,2004,AUTOMATIQUE,26529
Classe c,Mercedes, 20.12.2023, ALLEMAGNE,15 690 €,DIESEL,209 793 KM,2016,AUTOMATIQUE,26529
Focus societe,Ford, 20.12.2023, ALLEMAGNE,10 500 €,DIESEL,166 000 KM,2019,AUTOMATIQUE,26529
Vito,Mercedes, 20.12.2023, ALLEMAGNE,6 300 €,DIESEL,313 542 KM,2005,MANUELLE,26529
Up!,Volkswagen, 21.12.2023, ALLEMAGNE,4 999 €,ESSENCE,172 400 KM,2012,MANUELLE,26529
Vito,Mercedes, 21.12.2023, ALLEMAGNE,6 300 €,DIESEL,313 542 KM,2005,MANUELLE,26529
Picanto,Kia, 21.12.2023, ALLEMAGNE,14 900 €,ESSENCE,2 000 KM,2021,AUTOMATIQUE,26529
Fortwo,Smart, 22.12.2023, ALLEMAGNE,4 999 €,ESSENCE,82 000 KM,2010,AUTOMATIQUE,26529
Tucson,Hyundai, 23.12.2023, ALLEMAGNE,16 990 €,ESSENCE,23 719 KM,2019,MANUELLE,26529
Passat variant,Volkswagen, 24.12.2023, ALLEMAGNE,18 450 €,DIESEL,115 000 KM,2020,AUTOMATIQUE,26529
Passat variant,Volkswagen, 24.12.2023, ALLEMAGNE,16 950 €,DIESEL,119 000 KM,2019,MANUELLE,26529
Passat,Volkswagen, 27.12.2023, ALLEMAGNE,6 250 €,DIESEL,217 500 KM,2012,MANUELLE,26529
Eos,Volkswagen, 27.12.2023, ALLEMAGNE,6 900 €,DIESEL,170 000 KM,2007,MANUELLE,26529
Touran,Volkswagen, 27.12.2023, ALLEMAGNE,12 200 €,DIESEL,166 200 KM,2012,AUTOMATIQUE,26529
Passat cc,Volkswagen, 27.12.2023, ALLEMAGNE,6 999 €,ESSENCE,148 000 KM,2009,MANUELLE,26529
T-roc,Volkswagen, 28.12.2023, ALLEMAGNE,17 450 €,DIESEL,100 000 KM,2019,MANUELLE,26529
Classe e break,Mercedes, 28.12.2023, ALLEMAGNE,17 500 €,HYBRIDE,160 000 KM,2015,AUTOMATIQUE,26529
Classe gla,Mercedes, 28.12.2023, ALLEMAGNE,23 000 €,ESSENCE,49 260 KM,2015,AUTOMATIQUE,26529
Polo,Volkswagen, 29.12.2023, ALLEMAGNE,1 750 €,ESSENCE,188 885 KM,2000,MANUELLE,26529
A3,Audi, 29.12.2023, ALLEMAGNE,2 900 €,ESSENCE,224 300 KM,2004,MANUELLE,26529
Insignia,Opel, 29.12.2023, ALLEMAGNE,14 900 €,DIESEL,112 000 KM,2018,AUTOMATIQUE,26529
Pixo,Nissan, 29.12.2023, ALLEMAGNE,4 400 €,ESSENCE,67 412 KM,2012,MANUELLE,26529
Jazz,Honda, 29.12.2023, ALLEMAGNE,3 800 €,ESSENCE,127 000 KM,2009,MANUELLE,26529
Serie 3 touring,Bmw, 30.12.2023, ALLEMAGNE,10 999 €,DIESEL,162 000 KM,2013,MANUELLE,26529
Insignia,Opel, 30.12.2023, ALLEMAGNE,14 900 €,DIESEL,112 000 KM,2018,AUTOMATIQUE,26529
Focus societe,Ford, 30.12.2023, ALLEMAGNE,17 900 €,ESSENCE,47 000 KM,2019,MANUELLE,26529
Forfour,Smart, 30.12.2023, ALLEMAGNE,4 100 €,ESSENCE,105 300 KM,2004,MANUELLE,26529
Jazz,Honda, 30.12.2023, ALLEMAGNE,3 800 €,ESSENCE,127 000 KM,2009,MANUELLE,26529
Tiguan,Volkswagen, 01.01.2024, ALLEMAGNE,33 500 €,HYBRIDE,18 000 KM,2022,AUTOMATIQUE,26529
Classe c,Mercedes, 01.01.2024, ALLEMAGNE,4 800 €,-,132 000 KM,2001,AUTOMATIQUE,26529
Classe clk,Mercedes, 01.01.2024, ALLEMAGNE,4 800 €,-,132 000 KM,2001,AUTOMATIQUE,26529
Santa fe,Hyundai, 01.01.2024, ALLEMAGNE,2 200 €,ESSENCE,158 000 KM,2004,MANUELLE,26529
Transporter,Volkswagen, 02.01.2024, ALLEMAGNE,4 200 €,DIESEL,297 000 KM,2009,MANUELLE,26529
Caddy,Volkswagen, 02.01.2024, ALLEMAGNE,16 000 €,DIESEL,53 000 KM,2017,MANUELLE,26529
Astra,Opel, 02.01.2024, ALLEMAGNE,4 950 €,ESSENCE,25 500 KM,1995,AUTOMATIQUE,26529
Clio grandtour,Renault, 02.01.2024, ALLEMAGNE,9 250 €,ESSENCE,102 500 KM,2020,MANUELLE,26529
Master,Renault, 02.01.2024, ALLEMAGNE,4 900 €,DIESEL,300 000 KM,2005,MANUELLE,26529
Golf sw,Volkswagen, 03.01.2024, ALLEMAGNE,6 000 €,ESSENCE,149 000 KM,2010,MANUELLE,26529
B-max,Ford, 21.06.2022, ALLEMAGNE,12 450 €,ESSENCE,55 600 KM,2017,MANUELLE,26553
C-max,Ford, 03.01.2023, ALLEMAGNE,19 450 €,ESSENCE,12 200 KM,2019,MANUELLE,26553
Focus sw,Ford, 22.02.2023, ALLEMAGNE,19 900 €,ESSENCE,42 300 KM,2020,MANUELLE,26553
Classe c,Mercedes, 10.05.2023, ALLEMAGNE,17 900 €,ESSENCE,142 314 KM,2015,MANUELLE,26553
Corsa,Opel, 16.06.2023, ALLEMAGNE,16 950 €,ESSENCE,51 300 KM,2021,MANUELLE,26553
Golf cabriolet,Volkswagen, 09.07.2023, ALLEMAGNE,17 499 €,ESSENCE,99 905 KM,2015,AUTOMATIQUE,26553
Astra,Opel, 10.07.2023, ALLEMAGNE,2 700 €,ESSENCE,171 000 KM,2004,MANUELLE,26553
Kuga,Ford, 29.07.2023, ALLEMAGNE,19 900 €,ESSENCE,58 200 KM,2019,MANUELLE,26553
Model s,Tesla, 29.07.2023, ALLEMAGNE,49 500 €,ELECTRIQUE,70 300 KM,2019,AUTOMATIQUE,26553
Fiesta,Ford, 06.10.2023, ALLEMAGNE,14 900 €,ESSENCE,22 400 KM,2020,MANUELLE,26553
Fabia,Skoda, 06.10.2023, ALLEMAGNE,11 950 €,ESSENCE,54 300 KM,2019,MANUELLE,26553
I10,Hyundai, 17.10.2023, ALLEMAGNE,12 800 €,ESSENCE,1 170 KM,2018,AUTOMATIQUE,26553
Classe c break,Mercedes, 27.10.2023, ALLEMAGNE,15 800 €,DIESEL,140 756 KM,2015,MANUELLE,26553
Id.5,Volkswagen, 12.11.2023, ALLEMAGNE,53 500 €,ELECTRIQUE,4 500 KM,2023,AUTOMATIQUE,26553
Passat,Volkswagen, 17.11.2023, ALLEMAGNE,16 399 €,DIESEL,118 000 KM,2014,AUTOMATIQUE,26553
A3,Audi, 21.11.2023, ALLEMAGNE,10 800 €,ESSENCE,169 800 KM,2004,AUTOMATIQUE,26553
Golf sw,Volkswagen, 25.11.2023, ALLEMAGNE,9 000 €,DIESEL,175 000 KM,2014,MANUELLE,26553
Caddy,Volkswagen, 05.12.2023, ALLEMAGNE,4 500 €,GNV,125 000 KM,2009,MANUELLE,26553
Mondeo sw,Ford, 08.12.2023, ALLEMAGNE,18 890 €,DIESEL,148 600 KM,2018,AUTOMATIQUE,26553
Transporter,Volkswagen, 11.12.2023, ALLEMAGNE,9 990 €,DIESEL,365 000 KM,2001,MANUELLE,26553
Transporter,Volkswagen, 11.12.2023, ALLEMAGNE,9 990 €,DIESEL,365 000 KM,2001,MANUELLE,26553
Classe c break,Mercedes, 13.12.2023, ALLEMAGNE,14 799 €,DIESEL,143 000 KM,2015,AUTOMATIQUE,26553
Jazz,Honda, 19.12.2023, ALLEMAGNE,4 500 €,ESSENCE,155 000 KM,2009,MANUELLE,26553
A4 avant,Audi, 20.12.2023, ALLEMAGNE,7 888 €,DIESEL,295 000 KM,2008,MANUELLE,26553
Id.5,Volkswagen, 23.12.2023, ALLEMAGNE,47 000 €,ELECTRIQUE,4 500 KM,2023,AUTOMATIQUE,26553
Astra gtc,Opel, 24.12.2023, ALLEMAGNE,3 999 €,GPL,182 000 KM,2008,MANUELLE,26553
Serie 3,Bmw, 26.12.2023, ALLEMAGNE,3 950 €,ESSENCE,223 000 KM,2005,MANUELLE,26553
A6 avant,Audi, 30.12.2023, ALLEMAGNE,5 595 €,DIESEL,267 000 KM,2007,AUTOMATIQUE,26553
A4 avant,Audi, 31.12.2023, ALLEMAGNE,4 800 €,DIESEL,202 723 KM,2007,AUTOMATIQUE,26553
Serie 3,Bmw, 21.01.2022, ALLEMAGNE,NC,-,-,1990,-,26532
Sx4 s-cross,Suzuki, 07.02.2023, ALLEMAGNE,13 490 €,ESSENCE,120 350 KM,2017,MANUELLE,26532
Clio grandtour,Renault, 07.07.2023, ALLEMAGNE,11 490 €,ESSENCE,64 500 KM,2018,MANUELLE,26532
Tucson,Hyundai, 07.07.2023, ALLEMAGNE,20 490 €,ESSENCE,24 500 KM,2019,MANUELLE,26532
Vitara,Suzuki, 14.07.2023, ALLEMAGNE,20 990 €,ESSENCE,49 400 KM,2021,MANUELLE,26532
Swift,Suzuki, 01.08.2023, ALLEMAGNE,13 850 €,ESSENCE,64 350 KM,2017,MANUELLE,26532
Passat variant,Volkswagen, 01.08.2023, ALLEMAGNE,18 000 €,DIESEL,93 745 KM,2018,MANUELLE,26532
Transporter,Volkswagen, 03.08.2023, ALLEMAGNE,16 500 €,DIESEL,225 000 KM,2009,MANUELLE,26532
Q2,Audi, 08.09.2023, ALLEMAGNE,17 999 €,ESSENCE,64 000 KM,2018,MANUELLE,26532
Niva,Lada, 09.09.2023, ALLEMAGNE,6 750 €,ESSENCE,92 000 KM,2009,MANUELLE,26532
E-2008,Peugeot, 11.09.2023, ALLEMAGNE,25 500 €,ELECTRIQUE,23 000 KM,2022,AUTOMATIQUE,26532
Fengon 580,Dfsk, 14.09.2023, ALLEMAGNE,25 990 €,ESSENCE,1 000 KM,2023,AUTOMATIQUE,26532
Fengon 500,Dfsk, 16.09.2023, ALLEMAGNE,16 450 €,ESSENCE,2 800 KM,2023,MANUELLE,26532
Fengon 500,Dfsk, 19.09.2023, ALLEMAGNE,13 990 €,-,36 500 KM,2021,MANUELLE,26532
Transporter,Volkswagen, 29.09.2023, ALLEMAGNE,65 000 €,DIESEL,55 000 KM,2019,AUTOMATIQUE,26532
Vitara,Suzuki, 05.10.2023, ALLEMAGNE,24 990 €,ESSENCE,26 250 KM,2022,AUTOMATIQUE,26532
Ram 1500,Ram trucks, 05.10.2023, ALLEMAGNE,23 800 €,GPL,220 000 KM,2010,AUTOMATIQUE,26532
A1,Audi, 13.10.2023, ALLEMAGNE,25 990 €,ESSENCE,40 900 KM,2020,MANUELLE,26532
Verso,Toyota, 13.10.2023, ALLEMAGNE,9 990 €,ESSENCE,131 500 KM,2010,MANUELLE,26532
Serie 3 cabriolet,Bmw, 30.10.2023, ALLEMAGNE,7 000 €,ESSENCE,163 000 KM,2002,MANUELLE,26532
Touran,Volkswagen, 09.11.2023, ALLEMAGNE,20 000 €,DIESEL,123 000 KM,2016,AUTOMATIQUE,26532
Ignis,Suzuki, 10.11.2023, ALLEMAGNE,15 990 €,ESSENCE,42 650 KM,2021,MANUELLE,26532
Eqa,Mercedes, 14.11.2023, ALLEMAGNE,38 000 €,ELECTRIQUE,21 500 KM,2021,AUTOMATIQUE,26532
Master,Renault, 18.11.2023, ALLEMAGNE,11 000 €,DIESEL,160 000 KM,2013,MANUELLE,26532
Master,Renault, 18.11.2023, ALLEMAGNE,12 000 €,DIESEL,160 000 KM,2013,MANUELLE,26532
Caddy,Volkswagen, 20.11.2023, ALLEMAGNE,9 700 €,DIESEL,176 000 KM,2012,MANUELLE,26532
Caddy utilitaire,Volkswagen, 20.11.2023, ALLEMAGNE,9 700 €,DIESEL,176 000 KM,2012,MANUELLE,26532
Id.4,Volkswagen, 23.11.2023, ALLEMAGNE,32 000 €,ELECTRIQUE,28 000 KM,2022,AUTOMATIQUE,26532
Serie 3 touring,Bmw, 25.11.2023, ALLEMAGNE,4 990 €,DIESEL,299 812 KM,2002,MANUELLE,26532
Q4 e-tron,Audi, 27.11.2023, ALLEMAGNE,43 000 €,ELECTRIQUE,5 500 KM,2022,AUTOMATIQUE,26532
500,Fiat, 27.11.2023, ALLEMAGNE,9 299 €,ESSENCE,61 500 KM,2018,MANUELLE,26532
Transporter,Volkswagen, 28.11.2023, ALLEMAGNE,33 500 €,DIESEL,95 000 KM,2018,AUTOMATIQUE,26532
Passat,Volkswagen, 05.12.2023, ALLEMAGNE,2 199 €,DIESEL,306 000 KM,2001,MANUELLE,26532
Golf,Volkswagen, 05.12.2023, ALLEMAGNE,24 500 €,ESSENCE,78 641 KM,2021,AUTOMATIQUE,26532
Id.3,Volkswagen, 06.12.2023, ALLEMAGNE,31 250 €,ELECTRIQUE,14 500 KM,2022,AUTOMATIQUE,26532
C3,Citroen, 06.12.2023, ALLEMAGNE,1 700 €,ESSENCE,154 800 KM,2007,MANUELLE,26532
Aveo,Chevrolet, 07.12.2023, ALLEMAGNE,5 500 €,ESSENCE,95 000 KM,2008,-,26532
Megane cc,Renault, 08.12.2023, ALLEMAGNE,7 998 €,DIESEL,65 000 KM,2006,AUTOMATIQUE,26532
Antara,Opel, 09.12.2023, ALLEMAGNE,8 499 €,ESSENCE,111 000 KM,2012,MANUELLE,26532
Golf sw,Volkswagen, 10.12.2023, ALLEMAGNE,14 200 €,DIESEL,139 000 KM,2018,MANUELLE,26532
Serie 3 touring,Bmw, 11.12.2023, ALLEMAGNE,2 990 €,ESSENCE,264 352 KM,2003,AUTOMATIQUE,26532
Golf,Volkswagen, 12.12.2023, ALLEMAGNE,2 850 €,ESSENCE,168 500 KM,2001,MANUELLE,26532
A4 avant,Audi, 12.12.2023, ALLEMAGNE,18 500 €,DIESEL,200 000 KM,2016,AUTOMATIQUE,26532
Celerio,Suzuki, 13.12.2023, ALLEMAGNE,4 695 €,ESSENCE,159 000 KM,2015,MANUELLE,26532
Polo,Volkswagen, 14.12.2023, ALLEMAGNE,11 500 €,ESSENCE,101 200 KM,2017,MANUELLE,26532
Id.3,Volkswagen, 14.12.2023, ALLEMAGNE,31 900 €,ELECTRIQUE,14 500 KM,2022,AUTOMATIQUE,26532
Passat,Volkswagen, 15.12.2023, ALLEMAGNE,2 000 €,DIESEL,306 000 KM,2001,MANUELLE,26532
A8,Audi, 15.12.2023, ALLEMAGNE,7 600 €,DIESEL,319 100 KM,2002,AUTOMATIQUE,26532
Golf,Volkswagen, 16.12.2023, ALLEMAGNE,6 890 €,ESSENCE,235 500 KM,2007,MANUELLE,26532
Niva,Lada, 17.12.2023, ALLEMAGNE,7 000 €,ESSENCE,94 000 KM,2009,MANUELLE,26532
Q5,Audi, 18.12.2023, ALLEMAGNE,14 900 €,DIESEL,225 000 KM,2011,AUTOMATIQUE,26532
Santa fe,Hyundai, 19.12.2023, ALLEMAGNE,5 999 €,DIESEL,211 000 KM,2009,AUTOMATIQUE,26532
Golf,Volkswagen, 23.12.2023, ALLEMAGNE,19 990 €,ESSENCE,60 000 KM,2021,MANUELLE,26532
Mokka,Opel, 23.12.2023, ALLEMAGNE,11 900 €,ESSENCE,112 256 KM,2014,MANUELLE,26532
306,Peugeot, 24.12.2023, ALLEMAGNE,1 200 €,ESSENCE,120 000 KM,1998,MANUELLE,26532
Qashqai+2,Nissan, 24.12.2023, ALLEMAGNE,4 798 €,DIESEL,249 000 KM,2009,MANUELLE,26532
Sx4 s-cross,Suzuki, 27.12.2023, ALLEMAGNE,13 990 €,ESSENCE,78 500 KM,2016,MANUELLE,26532
Ignis,Suzuki, 27.12.2023, ALLEMAGNE,14 990 €,ESSENCE,20 900 KM,2020,MANUELLE,26532
Jimny,Suzuki, 27.12.2023, ALLEMAGNE,27 890 €,ESSENCE,21 500 KM,2021,MANUELLE,26532
Vitara,Suzuki, 27.12.2023, ALLEMAGNE,25 850 €,ESSENCE,11 000 KM,2022,MANUELLE,26532
Arteon shooting brake,Volkswagen, 28.12.2023, ALLEMAGNE,33 000 €,DIESEL,49 000 KM,2020,AUTOMATIQUE,26532
Polo,Volkswagen, 29.12.2023, ALLEMAGNE,4 200 €,ESSENCE,206 207 KM,2008,MANUELLE,26532
Golf,Volkswagen, 29.12.2023, ALLEMAGNE,24 500 €,ESSENCE,24 000 KM,2022,MANUELLE,26532
Golf,Volkswagen, 29.12.2023, ALLEMAGNE,24 500 €,ESSENCE,24 000 KM,2022,MANUELLE,26532
Golf,Volkswagen, 01.01.2024, ALLEMAGNE,1 450 €,ESSENCE,216 060 KM,1996,AUTOMATIQUE,26532
X7,Bmw, 01.01.2024, ALLEMAGNE,83 000 €,DIESEL,85 000 KM,2020,AUTOMATIQUE,26532
Polo,Volkswagen, 02.01.2024, ALLEMAGNE,2 300 €,ESSENCE,152 000 KM,2002,MANUELLE,26532
Serie 5 touring,Bmw, 02.01.2024, ALLEMAGNE,3 500 €,ESSENCE,288 000 KM,2001,MANUELLE,26532
2008,Peugeot, 02.01.2024, ALLEMAGNE,25 500 €,-,23 000 KM,2022,AUTOMATIQUE,26532
Polo,Volkswagen, 03.01.2024, ALLEMAGNE,1 499 €,ESSENCE,200 000 KM,2001,MANUELLE,26532
Caddy,Volkswagen, 03.01.2024, ALLEMAGNE,9 900 €,ESSENCE,195 000 KM,2009,MANUELLE,26532
Navara,Nissan, 01.06.2023, ALLEMAGNE,35 000 €,DIESEL,70 000 KM,2018,AUTOMATIQUE,25923
Grand cherokee,Jeep, 16.07.2023, ALLEMAGNE,28 000 €,ESSENCE,214 000 KM,2014,AUTOMATIQUE,25923
Range rover sport,Land rover, 07.09.2023, ALLEMAGNE,27 900 €,DIESEL,74 000 KM,2014,AUTOMATIQUE,25923
X1,Bmw, 09.09.2023, ALLEMAGNE,32 000 €,DIESEL,48 900 KM,2020,AUTOMATIQUE,25923
Shelby cobra,Ford, 12.09.2023, ALLEMAGNE,85 000 €,ESSENCE,16 000 KM,2005,-,25923
Kadett,Opel, 09.10.2023, ALLEMAGNE,3 500 €,ESSENCE,83 425 KM,1983,MANUELLE,25923
A4 avant,Audi, 14.11.2023, ALLEMAGNE,12 999 €,DIESEL,147 000 KM,2014,MANUELLE,25923
A6,Audi, 02.12.2023, ALLEMAGNE,15 999 €,DIESEL,232 000 KM,2013,AUTOMATIQUE,25923
Qashqai+2,Nissan, 02.12.2023, ALLEMAGNE,7 200 €,DIESEL,221 000 KM,2012,MANUELLE,25923
Ix20,Hyundai, 04.12.2023, ALLEMAGNE,7 800 €,ESSENCE,98 500 KM,2015,MANUELLE,25923
Classe c,Mercedes, 06.12.2023, ALLEMAGNE,4 990 €,DIESEL,180 000 KM,2008,MANUELLE,25923
Tiguan,Volkswagen, 07.12.2023, ALLEMAGNE,22 000 €,ESSENCE,150 000 KM,2018,AUTOMATIQUE,25923
Classe clk,Mercedes, 11.12.2023, ALLEMAGNE,4 500 €,ESSENCE,155 000 KM,1999,AUTOMATIQUE,25923
Tiguan,Volkswagen, 14.12.2023, ALLEMAGNE,22 100 €,ESSENCE,150 000 KM,2018,AUTOMATIQUE,25923
Golf,Volkswagen, 19.12.2023, ALLEMAGNE,8 500 €,ESSENCE,112 016 KM,2007,AUTOMATIQUE,25923
Classe e coupe,Mercedes, 20.12.2023, ALLEMAGNE,11 000 €,ESSENCE,258 000 KM,1991,MANUELLE,25923
I30,Hyundai, 26.12.2023, ALLEMAGNE,3 700 €,DIESEL,230 353 KM,2009,MANUELLE,25923
Qashqai+2,Nissan, 28.12.2023, ALLEMAGNE,7 200 €,DIESEL,220 800 KM,2012,MANUELLE,25923
Golf,Volkswagen, 03.01.2024, ALLEMAGNE,3 000 €,DIESEL,171 000 KM,2009,MANUELLE,25923
Leon st,Seat, 21.01.2022, ALLEMAGNE,13 900 €,DIESEL,85 000 KM,2015,AUTOMATIQUE,25899
Golf,Volkswagen, 21.03.2022, ALLEMAGNE,18 500 €,-,-,-,-,25899
Clubman,Mini, 19.01.2022, ALLEMAGNE,21 900 €,ESSENCE,24 300 KM,2018,MANUELLE,25899
Talisman estate,Renault, 07.04.2022, ALLEMAGNE,39 900 €,ESSENCE,20 000 KM,2021,AUTOMATIQUE,25899
Golf plus,Volkswagen, 22.04.2022, ALLEMAGNE,12 500 €,ESSENCE,69 500 KM,2013,MANUELLE,25899
T-roc,Volkswagen, 13.05.2022, ALLEMAGNE,34 990 €,ESSENCE,100 KM,2023,MANUELLE,25899
T-roc,Volkswagen, 13.05.2022, ALLEMAGNE,34 490 €,ESSENCE,100 KM,2023,MANUELLE,25899
T-roc,Volkswagen, 13.05.2022, ALLEMAGNE,35 990 €,ESSENCE,100 KM,2023,AUTOMATIQUE,25899
T-roc,Volkswagen, 13.05.2022, ALLEMAGNE,36 490 €,ESSENCE,100 KM,2023,AUTOMATIQUE,25899
Captur,Renault, 18.05.2022, ALLEMAGNE,26 690 €,ESSENCE,99 KM,2022,AUTOMATIQUE,25899
Arkana,Renault, 04.07.2022, ALLEMAGNE,31 490 €,HYBRIDE,14 000 KM,2022,AUTOMATIQUE,25899
Zoe,Renault, 20.07.2022, ALLEMAGNE,21 990 €,ELECTRIQUE,6 890 KM,2021,AUTOMATIQUE,25899
Classe a,Mercedes, 31.08.2022, ALLEMAGNE,25 660 €,DIESEL,33 300 KM,2020,AUTOMATIQUE,25899
Classe a,Mercedes, 02.09.2022, ALLEMAGNE,24 880 €,DIESEL,38 550 KM,2020,AUTOMATIQUE,25899
Kangoo express,Renault, 14.09.2022, ALLEMAGNE,37 390 €,ELECTRIQUE,99 KM,2022,AUTOMATIQUE,25899
T-roc,Volkswagen, 07.10.2022, ALLEMAGNE,24 990 €,ESSENCE,1 501 KM,2023,MANUELLE,25899
Captur,Renault, 12.10.2022, ALLEMAGNE,22 900 €,ESSENCE,12 500 KM,2022,MANUELLE,25899
Trafic,Renault, 12.10.2022, ALLEMAGNE,34 990 €,DIESEL,99 KM,2022,MANUELLE,25899
Classe c,Mercedes, 09.11.2022, ALLEMAGNE,31 220 €,ESSENCE,19 900 KM,2021,AUTOMATIQUE,25899
Glb 200d,Mercedes, 09.11.2022, ALLEMAGNE,31 660 €,DIESEL,67 800 KM,2020,AUTOMATIQUE,25899
Express,Renault, 30.11.2022, ALLEMAGNE,24 390 €,DIESEL,99 KM,2022,MANUELLE,25899
Taigo,Volkswagen, 05.12.2022, ALLEMAGNE,25 490 €,ESSENCE,100 KM,2023,AUTOMATIQUE,25899
Classe b,Mercedes, 08.12.2022, ALLEMAGNE,30 280 €,DIESEL,34 950 KM,2021,AUTOMATIQUE,25899
Cabrio,Mini, 12.01.2023, ALLEMAGNE,24 000 €,ESSENCE,25 500 KM,2019,MANUELLE,25899
Arteon shooting brake,Volkswagen, 18.01.2023, ALLEMAGNE,43 990 €,DIESEL,19 800 KM,2021,AUTOMATIQUE,25899
Arteon,Volkswagen, 19.01.2023, ALLEMAGNE,41 990 €,DIESEL,9 500 KM,2023,AUTOMATIQUE,25899
Zoe,Renault, 24.01.2023, ALLEMAGNE,17 690 €,ELECTRIQUE,25 930 KM,2020,AUTOMATIQUE,25899
Transit custom,Ford, 27.01.2023, ALLEMAGNE,32 900 €,DIESEL,700 KM,2022,MANUELLE,25899
Taigo,Volkswagen, 01.02.2023, ALLEMAGNE,25 990 €,ESSENCE,100 KM,2023,AUTOMATIQUE,25899
Fortwo,Smart, 02.02.2023, ALLEMAGNE,16 110 €,ELECTRIQUE,4 800 KM,2023,AUTOMATIQUE,25899
Arteon,Volkswagen, 08.02.2023, ALLEMAGNE,42 990 €,DIESEL,21 500 KM,2021,AUTOMATIQUE,25899
Serie 3 touring,Bmw, 10.02.2023, ALLEMAGNE,53 400 €,HYBRIDE,12 400 KM,2021,AUTOMATIQUE,25899
Taigo,Volkswagen, 15.02.2023, ALLEMAGNE,26 990 €,ESSENCE,100 KM,2023,AUTOMATIQUE,25899
Combo life,Opel, 16.02.2023, ALLEMAGNE,28 980 €,DIESEL,10 KM,2023,MANUELLE,25899
Zoe,Renault, 24.02.2023, ALLEMAGNE,21 990 €,ELECTRIQUE,6 890 KM,2021,AUTOMATIQUE,25899
Talisman estate,Renault, 24.02.2023, ALLEMAGNE,39 900 €,ESSENCE,17 969 KM,2021,AUTOMATIQUE,25899
Captur,Renault, 24.02.2023, ALLEMAGNE,26 690 €,ESSENCE,99 KM,2022,AUTOMATIQUE,25899
Express van,Renault, 24.02.2023, ALLEMAGNE,24 390 €,DIESEL,99 KM,2022,MANUELLE,25899
Captur,Renault, 24.02.2023, ALLEMAGNE,22 900 €,ESSENCE,12 000 KM,2022,MANUELLE,25899
Duster,Dacia, 24.02.2023, ALLEMAGNE,21 390 €,ESSENCE,14 200 KM,2022,MANUELLE,25899
Passat variant,Volkswagen, 24.02.2023, ALLEMAGNE,38 990 €,ESSENCE,100 KM,2023,AUTOMATIQUE,25899
Glb 2001.3,Mercedes, 25.02.2023, ALLEMAGNE,36 770 €,ESSENCE,22 700 KM,2021,AUTOMATIQUE,25899
Cayenne,Porsche, 21.12.2023, PAYS-BAS,NC,ESSENCE,162 000 KM,2003,AUTOMATIQUE,7693
Serie 2 gran tourer,Bmw, 01.03.2023, ALLEMAGNE,28 899 €,DIESEL,52 000 KM,2019,AUTOMATIQUE,25899
Corsa,Opel, 01.03.2023, ALLEMAGNE,9 980 €,ESSENCE,115 000 KM,2016,MANUELLE,25899
Up!,Volkswagen, 02.03.2023, ALLEMAGNE,8 980 €,ESSENCE,92 000 KM,2014,MANUELLE,25899
Glb 200d,Mercedes, 08.03.2023, ALLEMAGNE,34 680 €,DIESEL,65 500 KM,2020,AUTOMATIQUE,25899
Classe e break,Mercedes, 11.03.2023, ALLEMAGNE,41 880 €,ESSENCE,22 000 KM,2023,AUTOMATIQUE,25899
Taigo,Volkswagen, 16.03.2023, ALLEMAGNE,25 990 €,ESSENCE,50 KM,2023,AUTOMATIQUE,25899
Tiguan,Volkswagen, 17.03.2023, ALLEMAGNE,42 590 €,ESSENCE,100 KM,2023,AUTOMATIQUE,25899
Tiguan,Volkswagen, 17.03.2023, ALLEMAGNE,41 990 €,ESSENCE,100 KM,2023,AUTOMATIQUE,25899
Taigo,Volkswagen, 23.03.2023, ALLEMAGNE,29 390 €,ESSENCE,100 KM,2023,AUTOMATIQUE,25899
